Date,Close (BNB),Close (BTC),Close (USDT),Close (ETH)
21-01-22,383.073914,36457.31641,1.000177,2557.931641
22-01-22,358.096161,35030.25,1.000158,2405.181152
23-01-22,383.93396,36276.80469,1.000491,2535.039063
24-01-22,371.368958,36654.32813,1.000439,2440.352295
25-01-22,384.619354,36954.00391,1.000604,2455.935059
26-01-22,375.755463,36852.12109,1.00063,2468.030273
27-01-22,390.088287,37138.23438,1.000344,2423.001221
28-01-22,386.084381,37784.33203,1.000345,2547.092041
29-01-22,389.132782,38138.17969,1.000362,2597.084717
30-01-22,377.612915,37917.60156,1.000341,2603.466553
31-01-22,375.277313,38483.125,1.000485,2688.278809
01-02-22,385.463806,38743.27344,1.000426,2792.117188
02-02-22,367.47168,36952.98438,1.00038,2682.854004
03-02-22,370.877747,37154.60156,1.000386,2679.162598
04-02-22,399.029602,41500.875,1.000563,2983.586914
05-02-22,414.200012,41441.16406,1.000595,3014.648193
06-02-22,419.545563,42412.43359,1.000679,3057.476074
07-02-22,433.229279,43840.28516,1.000555,3142.470703
08-02-22,408.776764,44118.44531,1.000619,3122.608643
09-02-22,422.465546,44338.79688,1.000744,3239.457031
10-02-22,415.119232,43565.11328,1.000726,3077.482178
11-02-22,400.422394,42407.9375,1.000722,2927.383545
12-02-22,403.38974,42244.46875,1.000601,2917.362793
13-02-22,398.88678,42197.51563,1.000456,2883.463379
14-02-22,403.660797,42586.91797,1.000513,2933.479004
15-02-22,432.409393,44575.20313,1.000585,3179.877197
16-02-22,427.918121,43961.85938,1.000397,3127.830078
17-02-22,402.450043,40538.01172,1.000515,2881.481934
18-02-22,399.569183,40030.97656,1.000559,2785.727539
19-02-22,400.043579,40122.15625,1.000576,2763.701172
20-02-22,380.825928,38431.37891,1.000408,2628.648438
21-02-22,356.661255,37075.28125,1.000502,2573.816162
22-02-22,374.307465,38286.02734,1.000704,2639.299316
23-02-22,366.53949,37296.57031,1.000498,2590.359619
24-02-22,361.23465,38332.60938,1.000636,2598.067139
25-02-22,374.914948,39214.21875,1.000474,2764.535645
26-02-22,373.638763,39105.14844,1.000397,2781.111816
27-02-22,360.531036,37709.78516,1.000491,2621.801758
28-02-22,395.612427,43193.23438,1.000351,2919.201172
01-03-22,408.4823,44354.63672,1.000452,2972.485107
02-03-22,409.000305,43924.11719,1.000467,2950.118408
03-03-22,402.55069,42451.78906,1.000017,2834.468994
04-03-22,374.280884,39137.60547,1.000197,2617.156006
05-03-22,384.873352,39400.58594,1.000275,2664.831055
06-03-22,375.0112,38419.98438,1.000244,2555.037354
07-03-22,381.344635,38062.03906,1.000123,2497.77124
08-03-22,381.958557,38737.26953,1.000282,2576.747559
09-03-22,393.555756,41982.92578,1.000294,2729.783447
10-03-22,372.159027,39437.46094,1.000565,2608.048584
11-03-22,372.184052,38794.97266,1.0002,2559.562988
12-03-22,372.730377,38904.01172,1.000081,2574.75415
13-03-22,361.849823,37849.66406,1.000199,2518.94458
14-03-22,373.466156,39666.75391,1.000219,2590.696045
15-03-22,371.628845,39338.78516,1.000334,2620.149658
16-03-22,385.528229,41143.92969,1.000435,2772.055664
17-03-22,391.824738,40951.37891,1.0005,2814.854492
18-03-22,397.645508,41801.15625,1.000483,2945.343018
19-03-22,399.853546,42190.65234,1.00051,2946.25708
20-03-22,390.768372,41247.82422,1.000427,2860.459229
21-03-22,396.447815,41077.99609,1.000347,2897.976563
22-03-22,404.314941,42358.80859,1.000337,2973.131104
23-03-22,408.609772,42892.95703,1.000409,3031.067139
24-03-22,414.126984,43960.93359,1.0006,3108.062012
25-03-22,410.811157,44348.73047,1.000406,3106.671387
26-03-22,415.9198,44500.82813,1.000361,3143.178955
27-03-22,430.503265,46820.49219,1.000376,3291.577637
28-03-22,430.390869,47128.00391,1.000412,3336.634521
29-03-22,434.505676,47465.73047,1.00045,3401.987793
30-03-22,442.684845,47062.66406,1.000278,3385.157959
31-03-22,428.916107,45538.67578,1.000304,3281.642822
01-04-22,446.604279,46281.64453,1.000358,3449.552246
02-04-22,436.955353,45868.94922,1.000344,3445.059326
03-04-22,450.348877,46453.56641,1.000273,3522.833496
04-04-22,447.524933,46622.67578,1.000228,3521.241211
05-04-22,445.172607,45555.99219,1.000194,3411.79248
06-04-22,420.146362,43206.73828,1.000155,3171.691895
07-04-22,436.796783,43503.84766,1.000262,3233.274658
08-04-22,421.677246,42287.66406,1.000288,3192.073975
09-04-22,427.153046,42782.13672,1.000372,3261.91626
10-04-22,418.590668,42207.67188,1.000292,3211.866943
11-04-22,394.086884,39521.90234,1.000348,2981.052246
12-04-22,413.873932,40127.18359,1.000435,3030.376465
13-04-22,423.130157,41166.73047,1.000275,3118.344238
14-04-22,414.663727,39935.51563,1.000127,3019.909424
15-04-22,417.293732,40553.46484,1.000239,3040.916504
16-04-22,417.478455,40424.48438,1.000296,3062.310303
17-04-22,407.377716,39716.95313,1.000314,2993.40332
18-04-22,416.968414,40826.21484,1.000218,3057.606689
19-04-22,422.387054,41502.75,1.000343,3104.106445
20-04-22,418.354248,41374.37891,1.000202,3077.74585
21-04-22,405.021454,40527.36328,1.000157,2987.480713
22-04-22,406.987518,39740.32031,1.000234,2964.835693
23-04-22,401.652466,39486.73047,1.000228,2938.114014
24-04-22,399.105377,39469.29297,1.000344,2922.732666
25-04-22,404.350281,40458.30859,1.000145,3009.393555
26-04-22,385.483063,38117.46094,1.000073,2808.29834
27-04-22,391.445831,39241.12109,1.000153,2888.929688
28-04-22,406.718201,39773.82813,1.000191,2936.940918
29-04-22,393.062164,38609.82422,1.00002,2815.601807
30-04-22,377.767822,37714.875,1.000155,2730.186768
01-05-22,390.281982,38469.09375,1.000113,2827.756104
02-05-22,389.670654,38529.32813,0.999955,2857.4104
03-05-22,383.4758,37750.45313,1.000045,2783.476318
04-05-22,402.502655,39698.37109,1.000038,2940.644775
05-05-22,378.773621,36575.14063,0.999988,2749.213135
06-05-22,379.304291,36040.92188,0.999982,2694.979736
07-05-22,365.684113,35501.95313,0.999921,2636.093018
08-05-22,355.398743,34059.26563,0.999854,2517.459961
09-05-22,299.348938,30296.95313,0.999909,2245.43042
10-05-22,319.326965,31022.90625,0.999791,2343.510986
11-05-22,269.962769,28936.35547,0.995872,2072.108643
12-05-22,269.407257,29047.75195,0.997609,1961.701538
13-05-22,290.584198,29283.10352,0.998239,2014.418213
14-05-22,297.387604,30101.26563,0.99878,2056.273926
15-05-22,312.007721,31305.11328,0.999069,2145.706787
16-05-22,297.710114,29862.91797,0.998779,2022.725952
17-05-22,305.96344,30425.85742,0.998909,2090.40918
18-05-22,287.438782,28720.27148,0.998802,1916.656128
19-05-22,306.791565,30314.33398,0.998971,2018.336182
20-05-22,302.359222,29200.74023,0.998818,1961.315674
21-05-22,312.466034,29432.22656,0.998793,1974.518311
22-05-22,319.609009,30323.72266,0.999066,2043.170166
23-05-22,316.760559,29098.91016,0.999088,1972.181885
24-05-22,328.189331,29655.58594,0.999107,1978.982788
25-05-22,325.734802,29562.36133,0.998976,1944.827881
26-05-22,304.963928,29267.22461,0.998907,1803.91333
27-05-22,300.972046,28627.57422,0.998863,1724.922852
28-05-22,307.81543,28814.90039,0.999002,1757.941772
29-05-22,305.975067,29445.95703,0.999178,1812.031006
30-05-22,321.752899,31726.39063,0.999376,1996.441284
31-05-22,320.485107,31792.31055,0.999388,1942.328003
01-06-22,300.504059,29799.08008,0.99926,1823.569336
02-06-22,308.101776,30467.48828,0.999317,1834.150513
03-06-22,298.397888,29704.39063,0.99917,1775.078613
04-06-22,301.631134,29832.91406,0.999313,1801.609497
05-06-22,298.934723,29906.66211,0.999296,1805.204956
06-06-22,295.396027,31370.67188,0.999311,1859.289673
07-06-22,290.341125,31155.47852,0.999414,1814.04834
08-06-22,288.616089,30214.35547,0.999262,1793.572266
09-06-22,289.919647,30111.99805,0.999314,1789.82605
10-06-22,286.046692,29083.80469,0.99918,1665.042236
11-06-22,269.487,28360.81055,0.999025,1529.663452
12-06-22,255.950882,26762.64844,0.99908,1445.216553
13-06-22,222.505783,22487.38867,0.998594,1204.582764
14-06-22,223.221252,22206.79297,0.998954,1211.662842
15-06-22,233.396713,22572.83984,0.998942,1233.206421
16-06-22,209.538742,20381.65039,0.99893,1067.730713
17-06-22,215.8918,20471.48242,0.999036,1086.519287
18-06-22,197.042999,19017.64258,0.998667,993.63678
19-06-22,214.920532,20553.27148,0.998969,1127.656494
20-06-22,216.934265,20599.53711,0.998957,1127.642456
21-06-22,219.498627,20710.59766,0.999094,1124.824585
22-06-22,214.261917,19987.0293,0.999095,1051.421875
23-06-22,228.953751,21085.87695,0.99928,1143.386719
24-06-22,240.238312,21231.65625,0.999325,1226.844727
25-06-22,239.690659,21502.33789,0.999548,1243.446899
26-06-22,233.858749,21027.29492,0.999398,1199.831665
27-06-22,233.654022,20735.47852,0.999092,1193.680664
28-06-22,226.927338,20280.63477,0.998832,1144.579224
29-06-22,219.28447,20104.02344,0.998884,1098.943848
30-06-22,219.300095,19784.72656,0.998819,1067.298828
01-07-22,216.015457,19269.36719,0.998867,1059.767334
02-07-22,218.035233,19242.25586,0.99896,1066.512817
03-07-22,218.980316,19297.07617,0.999078,1073.766968
04-07-22,231.574127,20231.26172,0.999109,1151.059082
05-07-22,230.846359,20190.11523,0.999092,1134.541016
06-07-22,238.499939,20548.24609,0.999098,1186.973999
07-07-22,241.54451,21637.58789,0.999446,1237.593384
08-07-22,240.750717,21731.11719,0.999418,1222.506226
09-07-22,243.241074,21592.20703,0.999538,1216.978271
10-07-22,234.655579,20860.44922,0.999465,1168.401611
11-07-22,225.858505,19970.55664,0.999225,1097.236572
12-07-22,220.464554,19323.91406,0.999343,1038.19165
13-07-22,230.524765,20212.07422,0.999384,1113.587158
14-07-22,238.164474,20569.91992,0.999407,1191.526245
15-07-22,238.57399,20836.32813,0.999706,1233.12915
16-07-22,249.593872,21190.31641,0.999774,1352.626465
17-07-22,247.84848,20779.34375,0.999734,1338.635742
18-07-22,264.886047,22485.68945,0.999777,1578.717896
19-07-22,268.817322,23389.43359,1.000092,1542.97522
20-07-22,258.338806,23231.73242,1.000068,1520.200684
21-07-22,265.462555,23164.62891,1.00008,1576.749512
22-07-22,262.877441,22714.97852,1.000052,1537.405151
23-07-22,259.463013,22465.47852,1.000036,1549.297485
24-07-22,261.864868,22609.16406,1.000035,1599.476685
25-07-22,245.148499,21361.70117,1.000062,1445.383423
26-07-22,248.958374,21239.75391,1.000047,1441.806763
27-07-22,271.504364,22930.54883,1.000274,1636.232666
28-07-22,277.293915,23843.88672,1.0002,1725.46814
29-07-22,293.953339,23804.63281,1.000311,1727.406982
30-07-22,287.536133,23656.20703,1.000289,1695.969482
31-07-22,283.579468,23336.89648,1.000328,1681.517334
01-08-22,283.53949,23314.19922,1.000204,1635.195801
02-08-22,283.820984,22978.11719,1.000159,1632.945435
03-08-22,298.356781,22846.50781,1.000204,1618.874512
04-08-22,310.706055,22858.42383,1.000133,1608.205811
05-08-22,315.19,23289.31,1,1732.25
06-08-22,315.07,22961.28,1.0001,1691.66
07-08-22,322.92,23175.89,1.0001,1699.35
08-08-22,324.8,23809.49,1.0002,1775.52
09-08-22,324.91,23164.32,1.0002,1703.03
10-08-22,328.47,23947.64,1.0003,1851.74
11-08-22,326.37,24334.78,1.0004,1889.66
12-08-22,327.51,24402.82,1.0003,1957.25
13-08-22,323.87,24424.07,1.0004,1981.34
14-08-22,317.99,24319.33,1.0003,1936.8
15-08-22,319.89,24136.97,1.0002,1904.23
16-08-22,316.42,23883.29,1.0001,1878.14
17-08-22,306.64,23336,1.0001,1833
18-08-22,298.14,23212.74,1,1847.01
19-08-22,279.72,20877.55,1.0001,1612.99
20-08-22,283.69,21166.06,1,1577
21-08-22,302.06,21534.12,1,1619.32
22-08-22,300.56,21398.91,1,1622.51
23-08-22,299.03,21528.09,1,1662.77
24-08-22,296.45,21395.02,1,1657.06
25-08-22,301.58,21600.9,1.0001,1696.46
26-08-22,279.6,20260.02,1,1507.78
27-08-22,277.3,20029.79,1,1470.76
